Report Key,Date,Type,Category,Tracking Number,Title,Summary,Region,Attack On,Complex Attack,Reporting Unit,Unit Name,Type of Unit,Friendly WIA,Friendly KIA,Host nation WIA,Host nation KIA,Civilian WIA,Civilian KIA,Enemy WIA,Enemy KIA,Enemy Detained,MGRS,Latitude,Longitude,Originator Group,Updated by Group,Ccir,Sigact:,Affiliation,D Color,Classification
B1EE2D5C-F613-9766-E392ADC98909CF06,12/21/2009 13:28,Friendly Action,Detain,20091221132841RPQ09011595,(FRIENDLY ACTION) DETAIN RPT   2/2 FOX  USMC : 4 UE DET,"WHEN:21 1758D DEC 09 
WHO: FOX 2/2
WHERE:41R PQ 0901 1595   2 KM SOUTH OF PB LAKARI
WHAT: DETAINEES

EVENT: FOX 2/2 DETAINED (4) INDIVIDUALS WHO WERE STOPPED IN A WHITE TOYOTA TRUCK. (2) INDIVIDUALS TESTED POSITIVE FOR X-SPRAY SHORTLY AFTER AN IED STRIKE. (1) INDIVIDUAL WAS IN POSSESSION OF BATTERIES AND (1) HAD AN EXPENDED PKM RND. THE DETAINEES WERE TRANSPORTED TO FOB DEHLI.

BDA: (4) DETAINEES
ISAF # 12-1634 (CLOSED)

*** NAMES OF DETAINEES ***

MOHAMMAEL WALI
SADIQ ULLAH
NOOR WLLAH
HAYAT ULLAH",RC SOUTH,FRIEND,,2ND MEB SWO,2/2 FOX  USMC,CF,0,0,0,0,0,0,0,0,4,41RPQ09011595,30.87179184,64.14031219,2ND MEB SWO,J3 ORSA,,,FRIEND,BLUE,SECRET
e479edf9-1145-4bf5-a280-cab44195c267,12/28/2009 15:30,Friendly Action,Detain,41SQS798637022009-12#2147,(FRIENDLY ACTION) DETAIN RPT   OMLT WITH ANA C/S I-32 : 4 UE DET,"OMLT WITH ANA C/S I-32 were conducting a combined dismounted patrol.

FF detained 4 x UNK LN after they tested positive for X-spray. FF are currently questioning the detainees and depending on the result they will be further transported.

UPD1: 290131D* 
The detainees were still under investigation ATT.

UPD2: 292315D* 
The detainees remained under investigation and will be moved in the near future to CAMP HOLLAND for further investigations. 

BDA: 4 x UNK LN detained. 

This Incident closed at: 292318D*DEC2009",RC SOUTH,FRIEND,,A SIGACTS MANAGER,OMLT WITH ANA C/S I-32,CF / ANSF,0,0,0,0,0,0,0,0,4,41SQS79863702,32.83557129,65.98975372,TFU ANA OMLT,A SIGACTS MANAGER,,,FRIEND,BLUE,SECRET
D5CA3661-38D1-4647-9577-63812B3BAEAE,3/13/2004 0:00,Non-Combat Event,Propaganda,2007-033-010809-0734,PROPAGANDA  Other,"TF 2-22 DETAINS TWO SUSPECTED ACMS AND SEIZES IED MATERIAL IVO QALAT. A LN SOURCE REPORTED ACM ACTIVITY AT A LOCAL COMPOUND 5K NORTH OF THE COMPANY&apos;&apos;S TAA. A CAV PLT, CURRENTLY ATTACHED TO B/2-22, SEARCHED THE COMPOUND AND FOUND IED MAKING MATERIAL AND ANTI-COALITION PROPAGANDA. 3X LNS DETAINED FOR QUESTIONING. MTF.",RC SOUTH,NEUTRAL,FALSE,OTHER,OTHER,Coalition,0,0,0,0,0,0,0,0,3,42SUA0184053450,32.09999084,66.90000153,UNKNOWN,UNKNOWN,,,NEUTRAL,GREEN,SECRET
338CCCFA-042C-4A50-94ED-E273ED7A3D82,3/18/2004 0:00,Friendly Action,Cache Found/Cleared,2007-033-004748-0687,CACHE FOUND/CLEARED  Other,SIGACT remarks change classification of SIGACT - Contact FDO for additional information.,RC EAST,FRIEND,FALSE,OTHER,OTHER,Coalition,0,0,0,0,0,0,0,0,3,42SWB8369565811,33.12778091,69.8972168,UNKNOWN,UNKNOWN,,,FRIEND,BLUE,SECRET
EA930F5B-6562-457A-BE1C-35AECEFAFCA9,4/8/2004 0:00,Friendly Action,Cache Found/Cleared,2007-033-004727-0214,CACHE FOUND/CLEARED  Other,"CTF WARRIOR REPORTS 3X DETAINED FROM CORDON AND SEARCH IVO SAROBI, SALT REPORT FOLLOWS: S-3X DETAINEES, A-FOUND A BOX OF DEMOLITIONS AT A BAKERY DETAINED 3XPAXS, DETONATORS AND FUSES TO 107MM ROCKETS, U.S. ELEMENTS HAVE CONTROL OVER EXPLOSIVES, L-42SWB 088 279 IVO SAROBI, T- 0031Z 08 APR 04.",RC EAST,FRIEND,FALSE,OTHER,OTHER,Coalition,0,0,0,0,0,0,0,0,3,42SWB0879127887,32.78887939,69.0938797,UNKNOWN,UNKNOWN,,,FRIEND,BLUE,SECRET
2B24DF85-9952-4122-ABCE-185C09D97676,4/16/2004 12:00,Enemy Action,Indirect Fire,2007-033-005035-0956,161200Z Apr 04 IDF CJSOTF Zormat,(M) CJSOTF-A REPORTS ROCKET ATTACK IN ZORMAT. S: 1 ROCKET . A: LAUNCHING ROCKET. L: FIRED FROM WEST SIDE OF BASE. LANDED JUST OUTSIDE OUTER PERIMETER (42SWB039995 ZORMAT A-CAMP). T: 161200ZAPR04. ODA HAS SENT ANA TO SECURE POO AND POI. ANA CONTINGENT THAT WENT TO THE POO ENCOUNTERED A RED HILUX LEAVING THE SCENE AND HAS DETAINED 3 INDIVIDUALS.,RC EAST,ENEMY,FALSE,CJSOTF-A,CJSOTF-A,Coalition,0,0,0,0,0,0,0,0,3,42SWB0389999515,33.435009,69.04194641,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
5757BF6C-A1D0-4CA2-B7C1-0A104A098924,5/23/2004 0:00,Enemy Action,Attack,2007-033-004007-0390,DIRECT FIRE  Other,"ON 23 MAY 04, FOUR ACMS WERE INJURED AND THREE OTHERS WERE ARRESTED IN SHAH JOY AFTER ATTACKING AFGHAN DEFENSE FORCE PERSONNEL.",RC SOUTH,ENEMY,FALSE,OTHER,OTHER,None Selected,0,0,0,0,0,0,4,0,3,42SUA5128298811,32.51665878,67.41665649,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
71FA3038-6BCC-4D32-A1CF-4DB979D63D56,6/5/2004 0:00,Friendly Action,Cache Found/Cleared,2007-033-004720-0869,CACHE FOUND/CLEARED ANA Other 1 ANA WIA,"(S//REL GCTF) ON 5 JUN, AN AFGHAN SOLDIER WAS INJURED AND THREE SUSPECTS WERE ARRESTED. TWO HAND GRENDES AND A FEW MINES WERE RECOVERED DURING A SEARCH OPERATIONS IN JALALABAD.",RC EAST,FRIEND,FALSE,OTHER,OTHER,Host Nation SF,0,0,1,0,0,0,0,0,3,42SXD3325209310,34.41666031,70.44999695,UNKNOWN,UNKNOWN,,,FRIEND,BLUE,SECRET
162F8AC3-1F9E-43D5-AB0D-3518BF66FFCB,6/8/2004 7:13,Enemy Action,Direct Fire,2007-033-004007-0483,DIRECT FIRE  Other,"(S/REL GCTF) AT 0713Z, APPROXIMATELY 500M EAST OF CHECKPOINT 67 (42S TB 740 324) TF GENGHIS ELEMENTS BEGAN RECEIVING FIRE FROM AN AUTOMATIC WEAPON. 

(S/REL GCTF) AT THIS TIME IT IS ESTIMATED THAT THE PATROL CAME UNDER ATTACK BY APPROXIMATELY 70 ACM FIGHTERS.  THE ACM WERE IN PREPARED FIGHTING POSITIONS.  AN AVERAGE OF 5 FULL MAGAZINES OF AK-47 ROUNDS WERE WITH EACH FIGHTER.  IN ADDITION THE ACMS WERE CARRYING GRENADES AND BINOCULARS.  COMMENT: THE WEAPONS WERE NOTED TO BE IN EXCELLENT CONDITION (NFI).

(S/REL GCTF) BDA AT THIS TIME IS AS FOLLOWS: ENEMY: 21 KIA (CONFIRMED); 2 KIA (ESTIMATED); 4 WIA (2 CONFIRMED/2 ESTIMATED DUE TO BLOOD TRAILS).  CURRENTLY THERE ARE 3 PUCS (2 WOUNDED) WITH TF GHENGHIS ENROUTE TO FOB RIPLEY.  COMMENT: DNA SAMPLES WERE OBTAINED FROM 2 ENEMY KIA (NFI). ESTIAMTE A TOTAL OF 78 ACMS ARE KIA FOR ASHBURY PARK.

(S/REL GCTF) 22MEU S2 COMMENTS:  TF LINEBACKER FORCES CONTINUE TO ENGAGE ACMS IN THE AREA OF THE TIC.  SOME ACM ELEMENTS MAY HAVE INFILTRATED INTO THE AREA, AS NOTED BY THE AMOUNT OF AMMUNITION AND CONDITION OF SOME OF THE WEAPONS FOUND.  THIS CORROBORATES THE ASSESSMENT THAT ACMS ARE CURRENTLY TRYING TO REGROUP AND THAT THEY WILL CONTINUE TO ENGAGE TF LINEBACKER FORCES.  EVIDENCE COLLECTED FROM THE REMAINS OF ONE ENEMY KIA MAY CORROBORATE PREVIOUS REPORTING OF FOREIGN ACM FIGHTERS.  ADDITIONAL EVIDENCE IS REQUIRED TO ASCERTAIN THE EXISTENCE OF FOREIGN FIGHTERS.

(S/REL GCTF) TODAYS FIGHTING INDICATES TALIBAN FORCES MASSED SOUTH OF TF GENGHIS LAST NIGHT, KNOWING TF GENGHIS ELEMENTS COULD NOT PROCEED EAST FROM ANBAR.  ASSESS THE POSITIONS",RC SOUTH,ENEMY,FALSE,OTHER,OTHER,Coalition,0,0,0,0,0,0,4,78,3,42STB7398432373,32.80611038,66.58611298,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
928F13EA-0C3B-4AF3-99CC-06C88810B355,7/1/2004 14:06,Enemy Action,Direct Fire,2007-033-004011-0594,DIRECT FIRE  Other,"(S//REL GCTF)  CJSOTF REPORTS ODA 341 RECEIVING SMALL ARMS FIRE WHILE DESTROYING A CACHE IVO FOB ZORMAT. WHILE ODA 341 WAS IN THE PROCESS OF DESTROYING A SMALL CACHE OF 36X UNUSEABLE RPG ROUNDS AND 19X BOOSTERS, AT GRID: 42S VB 990 974. ODA 341 HEARD SHOTS BENG FIRED IN THEIR LOCATION, ODA INVESTIGATED THE SHOTS AND FOUND NOTHING. AT THAT TIME 3X ACM BEGAN TO TAKE SHOTS AT THEM. ODA 341 WAS ABLE TO DETAIN THE INDIVIDUALS ALONG WITH WEAPONS. ODA 341 HAVE RETURNED TO BASE WITH THE 3X DETAINEES. NFI.",RC EAST,ENEMY,FALSE,CJSOTF-A,CJSOTF-A,Coalition,0,0,0,0,0,0,0,0,3,42SVB9917497386,33.41582108,68.99111176,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
97680AF7-8A94-4D1E-BE57-B45F94BFB588,8/7/2004 0:00,Enemy Action,Direct Fire,2007-033-004048-0711,DIRECT FIRE  Other,1 X ACM KIA; 3 X ACM WIA AND ARRESTED DURING ENGAGEMENT WITH AFGHAN DEFENSE FORCE PERSONNEL,RC EAST,ENEMY,FALSE,OTHER,OTHER,None Selected,0,0,0,0,0,0,3,1,3,42SUB9046493295,33.37332916,67.82248688,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
2FF80B2C-A447-4E66-A714-8B94E7EAA0C6,8/9/2004 0:00,Enemy Action,Indirect Fire,2007-033-005038-0831,09000Z Aug 04 IDF Jbad 3x ANA WIA,3 X ANA WIA IN JBAD WHEN SECURITY POST #3 CAME UNDER ROCKET ATTACK,RC EAST,ENEMY,FALSE,OTHER,OTHER,None Selected,0,0,0,0,0,0,0,2,3,42SXD3325209309,34.41666031,70.44999695,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
80A2E5FA-8BFA-4902-B7E9-3FF385A045FF,8/10/2004 0:00,Enemy Action,Other (Hostile Action),2007-033-004048-0804,DIRECT FIRE  Other,SEARCH OPERATIONS IN SIAH KUH RESULTED IN 3 X ACM ARRESTED; 1 X WIA,RC WEST,ENEMY,FALSE,OTHER,OTHER,Coalition,0,0,0,0,0,0,1,0,3,41SPT0667820246,33.61666107,64.15000916,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
19B85418-9B47-4C8C-89F4-F0E40FE547DE,8/10/2004 8:10,Enemy Action,Direct Fire,2007-033-004046-0851,DIRECT FIRE  Other,"(S//REL TO GCTF) CTF BRONCO REPORTS PATROL BEING FIRED UPON WHILE CONDUCTING SECURITY OPERATIONS 37K NORTH OF DEH RAWOD. SALT AS FOLLOWS, S: UNK, A: WHILE PATROLING THEY RECEIVED SMALL ARMS FIRE (AK-47), L: 41S QS 2851 4950, T: 0810Z. SECURITY PATROL WAS CONDUCTING PATROL WHEN THEY RECEIVED DIRECT SMALL ARMS FIRE, NO CASUALTIES OR DAMAGE TO EQUIPMENT. THREE INDIVIDUALS HAVE BEEN DETAINED AND ARE BEING TRANSPORTED TO FOB BOBCAT. NFI.",RC SOUTH,ENEMY,FALSE,TF BRONCO - [Obsolete],TF BRONCO - [Obsolete],Coalition,0,0,0,0,0,0,0,0,3,41SQS2850949475,32.95972061,65.44473267,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
8EE974EC-8059-4F88-927F-75B731BB2F8F,8/10/2004 11:40,Enemy Action,Direct Fire,2007-033-004046-0976,DIRECT FIRE  Other,SIGACT remarks change classification of SIGACT - Contact FDO for additional information.,RC EAST,ENEMY,FALSE,CJSOTF-A,CJSOTF-A,Coalition,0,0,0,0,0,0,0,0,3,42SXD0437563287,34.90665054,70.14248657,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
7454B394-4D10-47CE-9DD9-5131278EE81D,8/23/2004 12:45,Explosive Hazard,IED Explosion,2007-033-005409-0390,(EXPLOSIVE HAZARD) IED EXPLOSION RPT  (UNK) CTF THUNDER : 3 UE DET,"TF THUNDER REPORTS IED ATTACK 47K EAST OF JALALABAD. AT 1333Z THE FOLLOWING SALT REPORT WAS SENT, S: 1 IED, A: DETONATED IN FRONT OF CONVOY, T: 1245Z. NO INJURIES TO PERSONNEL OR DAMAGE TO EQUIPMENT. THE CONVOY WAS FROM DEFENDER ALPHA (JBAD PRT) WHO REPORTED THAT THE IED WAS BURRIED IN THE MIDDLE OF THE ROAD. IED IS THOUGHT TO HAVE CONSISTED OF TWO MINES OR SHAPED CHARGES AND ARE BELIEVED TO HAVE BEEN REMOTE DETONATED. NFI

IT WAS REPORTED THAT A CONVOY CONSISTING OF THE HEAD OF FRONTIER FORCES, AND OTHER VEHICLES FROM THE PRT, WERE HIT BY AN IED AT AROUND 1645HRS ON THE JALALABAD - TORKHAM ROAD. THE CONVOY WAS RETURNING BACK TO JALALABAD FROM TORKHAM WHEN IT APPROACHED THE VILLAGE OF AZARNAW AND THE  IED DETONATED. THE IED IMPACTED WITH THE REAR OF THE VEHICLE CONVEYING THE HEAD OF FRONTIER FORCES. THE VEHICLE SUSTAINED EXTENSIVE DAMAGE, HOWEVER NO INJURIES WERE REPORTED. AS A RESULT, THREE MEN HAVE BEEN DETAINED AND THE INVESTIGATION CONTINUES. IT WAS LATER REPORTED THAT OF THE DETAINEES, TWO WERE AFGHANS, AND THE THIRD WAS PAKISTANI. THE PAKISTANI WAS AN ENGINEER AT THE ROAD WORKS. A CASE HAS BEEN MADE BY THE PAKISTAN GOVERNMENT FOR HIM TO BE RELEASED WITH A PROVISO THAT HE MUST BE HANDED BACK TO AFGHAN AUTHORITIES, IF THE INVESTIGATION INDICATES THAT HE HAD A PART TO PLAY.",RC EAST,ENEMY,FALSE,CTF THUNDER,CTF THUNDER,Coalition,0,0,0,0,0,0,0,0,3,42SXD8007411454,34.42889023,70.9597168,UNKNOWN,JTF Paladin 3rd EOD BN S-3,,,ENEMY,RED,SECRET
8E1BCFD3-0ACA-4EF4-AD5E-C7A1E7E597CB,9/10/2004 2:26,Enemy Action,Direct Fire,2007-033-004052-0118,100226Z DIRECT FIRE IVO SHINKAY,"CJSOTF REPORTS TIC 18K NE OF SHINKAY. SALT REPORTED FROM BOSTON BRAWLER OBJ DIRT AS FOLLOWS: S: 5X ACM. A: FIRING AT INFIL AC 7 KM SW OBJ DIRT II. L: 42S UA 5830 5130 AND 42S UA 5870 5190. T: 100226ZSEP04. REMARKS: 2X ACMS WERE ENGAGED BY AH-64&amp;apos;&amp;apos;S, WHICH RESULTED IN 2X ACMS KIA, AND WERE TAKEN TO OBJ DIRT II FOR POSSIBLE PID. THE 2X ACM&amp;apos;&amp;apos;S WERE IDENTIFIED AS BEING ARAB. ACM&amp;apos;&amp;apos;S WAS ENGAGED WITH HEDP FROM A M203 GRENADE LAUNCHER. ITEMS BROUGHT BACK FOR EXPLOITATION: 1X GPS, 1X VIDEO CAMERA WITH TAPES, DRAWINGS OF POSSIBLE IEDS AND MINE LAYOUTS, NAMES AND LOCATIONS OF PERSONNEL, 2X AK-47&amp;apos;&amp;apos;S AND 4X GRENADES. 3X ACM&amp;apos;&amp;apos;S HAVE BEEN DETAINED AND ALL ARE IDENTIFIED AS FOREIGN FIGHTERS, 1X FROM SAUDI ARABIA, 1X FROM YEMEN AND 1X SQUIRTER. THE SQUIRTER WAS RETURNED TO THE OBJECTIVE. NFI.",RC SOUTH,ENEMY,FALSE,CJSOTF-A,CJSOTF-A,None Selected,0,0,0,0,0,0,0,2,3,42SUA5829051275,32.08889008,67.49833679,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
D3E890CA-8F70-40B7-B286-72D9DB0C7006,10/28/2004 9:15,Friendly Action,Cache Found/Cleared,2007-033-004800-0815,CACHE FOUND/CLEARED  Other,"(S REL GCTF) CJSOTF REPORTS CACHE 10K NE QALAT. AT 1104Z THE FOLLOWING SALT REPORT WAS SENT: S: 3X DETAINEES, 3X AK 47, 2X FRAGS, 1X RECOILLESS RIFLE, 79X ROUNDS, 74X BOOSTERS, AND APPROX 1500 RDS PK AMMO, A: CACHE RECOVERY, L: KHAWZOO 42S UA 106 611, 280915ZOCT04. NFI",RC SOUTH,FRIEND,FALSE,OTHER,OTHER,Coalition,0,0,0,0,0,0,0,0,3,42SUA1058461078,32.17026901,66.9910965,UNKNOWN,UNKNOWN,,,FRIEND,BLUE,SECRET
D38D5352-EB95-4B26-B8F3-7014996E6C7C,11/22/2004 5:45,Explosive Hazard,IED Explosion,2007-033-005419-0470,IED CF Other 1 CF WIA,"(S//REL GCTF) S-1 IED
A- DETONATED BETWEEN VEHICLES
L- XC 22387 91088
T-0545Z
REMARKS: DAMAGE TO VEHICLE WINDSHIELD CRACKED. 3/3 ECURING SITE ATT. 1 US SOLDIER INJURED, 3/3 IS NOT REQUESTING MEDEVAC ATT
AFTER THE IED WENT OFF   RECEIVED SMALL ARMS FIRE FROM THE EAST. 3/6 RETURNED FIRE KILLING 1 ACM AND DETAINING TOHER 3...MTF
TF THUNDER L CO. 3/3 MAR IED TRIGGERED AMBUSH 22K SW JBAD. AT 0637Z THE FOLLOWING SALT REPORT WAS SENT: S- UNK ACM, A- IED TRIGGERED AMBUSH, L- 42S XC 22387 91088, T- 0545Z. REMARKS: MINOR DAMAGE TO VEHICLE (CRACKED WINSHIELD). 1X US WIA W/ MINOR INJURIES TO FACE, NO MEDEVAC REQUESTED. 3X L/N DETAINED, 3/3 MAR IS SECURING SITE ATT. UPDATE 0655Z: AFTER IED WENT OFF UNIT RECEIVED SMALL ARMS FIRE FROM THE EAST. UNIT RETURNED FIRE KILLING 1X ACM AND DETAINING 3X ACM. UPDATE 0721Z: L CO. 3/3 MAR IS SECURING SITE, IED TF IS ENROUTE ATT. CONVOY HAD AN ECM DEVICE. UPDATE 1203Z IED TF IS MC AT BAF. REPORT TO FOLLOW.",RC EAST,ENEMY,FALSE,OTHER,OTHER,Coalition,1,0,0,0,0,0,0,1,3,42SXC2238491076,34.2536087,70.32917023,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
40AE7998-0666-4A4A-A4CA-77C0FB2CF586,12/5/2004 7:30,Friendly Action,Cache Found/Cleared,2007-033-004807-0488,CACHE FOUND/CLEARED  Other,"(S REL GCTF) TF BRONCO 2-5 IN REPORTS CACHE 34K NE FOB COBRA. AT 1107Z THE FOLLOWING SALT REPORT WAS SENT: S- 55X LBS OF OPIUM, 1X PKM, 9X AK47, A- CACHE, L- 41S QS 708 619, T- 050730ZDEC04. REMARKS: UNIT FOUND OPIUM AND WEAPONS IN A COMPOUND WHILE CONDUCTING OPS IN AREA. 3X L/N WERE ALSO DETAINED. STANDARDIZED NARCOTICS REPORT WAS SUBMITTED. MTF.",RC SOUTH,FRIEND,FALSE,TF BRONCO - [Obsolete],TF BRONCO - [Obsolete],Coalition,0,0,0,0,0,0,0,0,3,41SQS7080262389,33.06639099,65.90055847,UNKNOWN,UNKNOWN,,,FRIEND,BLUE,SECRET
93E7DDF8-275C-4B1A-8498-E5B448860DFB,12/9/2004 4:45,Enemy Action,Direct Fire,2007-033-004109-0449,DIRECT FIRE  Other,"(S REL GCTF) TF BRONCO 2-5 IN REPORTS TIC 25K SW FOB COBRA. AT 0602Z THE FOLLOWING SALT REPORT WAS SENT: S- 1-2X ACM, A- TIC, L- US FORCES AT GRID 41S QS 16137 37846, T- 0445Z. REMARKS: US FORCES RECEIVED INEFFECTIVE SMALL ARMS FIRE FROM RIDGELINE. US FORCES MANEUVERING TO CLOSE IN ON ACM POSITION WHICH WAS IDENTIFIED AT 600 M W/SW OF US POSITION. NO DAMAGE TO PERSONNEL OR EQUIPMENT; UNIT IS NO LONGER IN CONTACT ATT. UPDATE 1457Z: WHILE CONDUCTING VCP MANUEVERS, 3X L/N WERE DETAINED FOR POSSESSION OF NARCOTICS. ONE OF WHICH WAS PREVIOUSLY CONNECTED TO ACM BY HUMINT SOURCE. NFI.",RC SOUTH,ENEMY,FALSE,TF BRONCO - [Obsolete],TF BRONCO - [Obsolete],Coalition,0,0,0,0,0,0,0,0,3,41SQS1613637823,32.8572197,65.3097229,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
1A21AB01-5193-470F-8ABE-E7EBC250CE18,12/10/2004 7:00,Friendly Action,Other,2007-033-011201-0266,OTHER  Other,"(S//REL GCTF) TF BRONCO REPORTS SALT 55K NE DEH CHOPAN. AT 1358Z THE FOLLOWING SALT REPORT WAS SENT: S: 3X DETAINEES, A: TAKEN FROM MULLAH SALIMS HOUSE, L: 42S UB 223 347, T: 0700Z. REMARKS: 1ST PLT A CO 2-35 DETAINED 3 INDIVIDUALS FROM THE RAID ON MULLAH SALIMS HOUSE. KHAK AFGHAN POLICE TO QUESTION THE DETAINEES FOR ANY INTELLIGENCE THEY CAN GIVE. NFI.",RC SOUTH,FRIEND,FALSE,TF BRONCO - [Obsolete],TF BRONCO - [Obsolete],Coalition,0,0,0,0,0,0,0,0,3,42SUB2229834685,32.83583069,67.10138702,UNKNOWN,UNKNOWN,,,FRIEND,BLUE,SECRET
8819006D-38C9-4BE6-A047-75E26D3A4682,12/13/2004 0:00,Explosive Hazard,IED Found/Cleared,2007-033-005707-0802,IED FOUND/CLEARED  Other,"(S//REL GCTF) SOURCE: UNSECOORD
SIZE: 3 X PERSONS IN POSSESSION OF A VEHICLE PACKED WITH APPROXIMATELY 100 KG OF EXPLOSIVES
ACTIVITY: ARRESTD BY NDS
LOCATION: DISTRICT 5, KANDAHAR CITY, KANDAHAR PROVINCE
TIME: 13 DEC 2004
REMARKS: THE NDS OPERATION WAS COMMENCED AFTER THEY RECEIVED INFORMATION THAT A VBIED WAS DRIVEN INSIDE THE KDH CITY ATTEMPTING TO ACQUIRE A TARGET.  AT THE TIME OF THE ARRESTS THE VEHICLE WAS PARKED IN FRONT OF THE FORMER CITY CUSTOMS OFFICE.",RC SOUTH,ENEMY,FALSE,UN LNO,UN LNO,None Selected,0,0,0,0,0,0,0,0,3,41RQR6497502722,31.62915993,65.79360199,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
8014C9BA-05B8-4D35-A71D-F12492A365A2,12/25/2004 16:25,Explosive Hazard,IED Found/Cleared,2007-033-005708-0083,IED FOUND/CLEARED  Other,"(S//REL GCTF) TF THUNDER REPORTS IED DISCOVERY. SALT FOLLOWS: S: 1X IED A: NDS ARRESTED 3X INDIVIDUALS IN THE PROCESS OF TRANSPORTING IED L: JBAD(UNKNOWN EXACT LOCATION)T: 251625ZDEC04(REPORTED) NDS HAS ARRESTED 3X INDIVIDUAL WHO WERE IN THE PROCESS OF TRANSPORTING/EMPLACING AN IED IN DOWNTOWN JBAD. JBAD PRT DISPATCHED THEIR QRF WITH EOD TO INVESTIGATE. EOD TOOK PHOTOS OF THE IED, CONSISTING OF 3X SPIDER DEVICES AND 1X IED, 1 ICOM RADIO, NUMEROUS 9 VOLT BATTERIES, AND A VOLTMETER. MTF.",RC EAST,ENEMY,FALSE,CTF THUNDER,CTF THUNDER,None Selected,0,0,0,0,0,0,0,0,3,42SXD3416515054,34.46833038,70.46083069,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
2E962A90-AF24-4C6B-8389-154ADFCFDEA8,1/18/2005 1:20,Enemy Action,Direct Fire,2007-033-004113-0481,180120Z Jan 05 DIRECT FIRE TF Thunder Jbad,"(S REL GCTF) TF THUNDER 3-3 MARINES REPORTS TIC 35K SW OF JBAD. S- UNK, A- TOOK SMALL ARMS FIRE AND ENTERED A COMPOUND, L- 42S XC 077 852, T- 0120Z. 0209Z UPDATE: NO US CASUALTIES, 3X DETAINEES CAPTURED. UPDATE AS OF 0438Z, AFTER SEARCHING THE COMPOUND 3/3 MARINES SENT THE FOLLOWING CACHE REPORT: S: 2 AK 47, 3 PISTOLS, 2 UNKNOWN WEAPONS, 35 .45 ROUNDS, 20 50 CAL RDS, 738 7.62 RDS, 93 MORTAR RDS, 241 ARMOR PIERCING RDS, 36 PISTOL RDS, 1 ANTI TANK MINE, 1 BLOCK C4, 10 GRENADES, 21 RPGS, 1 ELECTRICAL BLASTING CAP, APROX 70 LBS OF OPIUM A: FOUND DURING SEARCH OF COMPOUND, L: 42S XC 077 852, T: 0228Z. REMARKS: WEAPONS ARE SERVICABLE, REST OF AMMUNITION WILL BE BLOWM IN PLACE. NFI",RC EAST,ENEMY,FALSE,CTF THUNDER,CTF THUNDER,Coalition,0,0,0,0,0,0,0,0,3,42SXC0847486067,34.20999908,70.17749786,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
1A230BDD-DFAA-40ED-B151-854BA6229D63,3/8/2005 7:59,Suspicious Incident,Surveillance,2007-033-010702-0861,SURV  Other,"(S REL GCTF) TF THUNDER REPORTS 3X LN DETAINED 25 K NE OF METHAR LAM. AT 1431Z THE FOLLOWING SALT WAS SENT: S: 3X LN WITH ICOM RADIO, A: PASSING TRAFFIC REGARDING MARINE/ANA PATROL OVER ICOM RADIO. LN DETAINED BY ANA. L: 42S XD 203 619 ALINGAR DISTRICT, T: 080759ZMAR05. REMARKS: ANA DETAINED THE 3X LN PASSING TRAFFIC OVER RADIO. ANA HAS TRANSPORTED DETAINEES TO METHAR LAM FOB. ALL WERE QUESTIONED AND 2 HAVE BEEN RELEASED, STILL HOLDING ALI NOOR, HE CLAIMS TO KNOW THE LOCATION OF WAQIL, A TALIBAN COMMANDER FROM TAG VILLAGE. MTF.",RC EAST,ENEMY,FALSE,CTF THUNDER,CTF THUNDER,Coalition,0,0,0,0,0,0,0,0,3,42SXD2028461882,34.89221954,70.31639099,UNKNOWN,UNKNOWN,,,ENEMY,RED,SECRET
0DF5F348-688A-4366-A1E8-04B8BB151611,3/9/2005 11:18,Friendly Action,Cache Found/Cleared,2007-033-004829-0789,CACHE FOUND/CLEARED  Other,"(S//REL GCTF) CJSOTF REPORTS CACHE 27 K SW OF LASHKAR GAH PRT. AT 1147Z THE FOLLOWING SALT WAS SENT: S: INOP BM 21 W/ ROCKET LAUNCHER, 36X 122MM RDS, 50X 122MM FUSES, DISHKA AMMO, 3X LNS DETAINED A: CACHE RECOVERED, L: 41R PQ 04177 83026, T: 1118Z. REMARKS: TIP RECEIVED DURING RECON PATROL FROM A LN. MTF.",RC SOUTH,FRIEND,FALSE,CJSOTF-A,CJSOTF-A,None Selected,0,0,0,0,0,0,0,0,3,41RPQ0417283013,31.47722054,64.0966568,UNKNOWN,UNKNOWN,,,FRIEND,BLUE,SECRET
